School Name,State,County,total_students,reduced_price,title_I
ACHILLE ES,Oklahoma,Bryan County,-0.764493019558348,-0.6272785121777632,1
ACHILLE HS,Oklahoma,Bryan County,-0.9229014233377828,-0.6511567021151095,1
ACHZIGER EL,Texas,Dallas County,0.20826844590409627,0.2562145155040453,1
ACORN ELEMENTARY SCHOOL,Arkansas,Polk County,-0.6127779286146641,-0.1497147134308397,1
ACORN HIGH SCHOOL,Arkansas,Polk County,-0.7243331425438435,0.11294537587996822,0
ACTON EL,Texas,Hood County,0.12571758759650353,-0.2691056631175706,1
ACTON MIDDLE,Texas,Hood County,0.48715648072704476,-0.34074023292960914,0
AD WHEAT MIDDLE,Texas,Johnson County,0.3845256839121997,0.8054128840630074,1
ADA EC CTR,Oklahoma,Pontotoc County,-0.35843204085613506,-0.030323763744108827,1
ADA HS,Oklahoma,Pontotoc County,-0.021535294790013277,-0.1735929033681859,0
ADA JHS,Oklahoma,Pontotoc County,-0.04161523329726557,0.017432616130583525,0
ADA MAE FAUBION EL,Texas,Williamson County,0.12125537903933635,-0.31686204299226295,1
ADAIR HS,Oklahoma,Mayes County,-0.5793113644359102,0.08906718594262206,0
ADAIR MS,Oklahoma,Mayes County,-0.6930976826436732,-0.1497147134308397,1
ADAM EL,Texas,Harris County,0.7548889941570753,0.42336184506546853,0
ADAMS EL,Texas,Johnson County,-0.05723296324735068,-0.10195833355614735,1
ADAMS ES,Oklahoma,Garfield County,-0.5614625302072416,-0.46013118261634,1
ADAMS ES,Oklahoma,Comanche County,-0.8537371907016915,-0.5317657524283785,0
ADAMS ES,Oklahoma,Cleveland County,-0.10408615309760604,-0.12583652349349353,1
ADAMS ES,Oklahoma,Oklahoma County,0.08332660630341536,-0.5795221323030709,1
ADAMS HILL EL,Texas,Bexar County,0.020855686503074893,0.35172727525343,1
ADAMS MIDDLE,Texas,Jim Wells County,0.6388715716707287,0.9725602136244306,1
ADELAIDE LEE ES,Oklahoma,Oklahoma County,0.17257077744675886,-0.34074023292960914,1
ADELLE TURNER EL,Texas,Dallas County,-0.13978382155494343,0.2800927054413915,1
ADMIN SERVICES,Texas,Harris County,-1.1281630169674728,-0.9854513612379558,0
ADOBE ACRES ELEMENTARY,New Mexico,Bernalillo County,-0.052770754690183504,-1.0570859310499945,1
ADRIAN SCHOOL,Texas,Oldham County,-0.9206703190591992,-0.1735929033681859,1
ADVANTAGE ACADEMY,Texas,Dallas County,2.1493291682718176,3.0260845482362018,1
ADVENTHEALTH SCHOOL,Texas,Bell County,-1.1794784153748954,-1.0570859310499945,1
AFTON ES,Oklahoma,Ottawa County,-0.5146093403569862,-0.4362529926789938,1
AFTON HS,Oklahoma,Ottawa County,-0.92736363189495,-0.6989130819898017,1
AGNES COTTON ACADEMY,Texas,Bexar County,-0.24910793120553923,0.2562145155040453,1
AGNEW MIDDLE,Texas,Dallas County,0.7258846385354887,1.1158293532485077,1
AGRA ES,Oklahoma,Lincoln County,-0.5101471317998191,-0.7466694618644941,1
AGRA HS,Oklahoma,Lincoln County,-0.9987589688096248,-0.9615731713006097,0
AGUA DULCE EL,Texas,Nueces County,-0.8693549206517767,-0.3884966128043015,1
AGUA DULCE H S,Texas,Nueces County,-0.7890351666227675,-0.5556439423657247,1
AHLF JUNIOR HIGH SCHOOL,Arkansas,White County,0.15249083893950657,0.757656504188315,0
AIDA C ESCOBAR EL,Texas,Hidalgo County,0.19041961167542756,-1.0570859310499945,1
AIKEN EL,Texas,Cameron County,0.7972799754501635,-1.0570859310499945,1
AIKIN EL,Texas,Dallas County,0.0565533549604123,-0.10195833355614735,1
AIKIN EL,Texas,Lamar County,1.0070037776370206,0.47111822494016087,1
AIKMAN EL,Texas,Deaf Smith County,-0.3071166424487125,-0.31686204299226295,1
AIM CENTER H S,Texas,Orange County,-1.1348563298032237,-1.009329551175302,1
AIM COLLEGE & CAREER PREP,Texas,Galveston County,-0.8381194607516065,-1.0570859310499945,1
AIRLINE HIGH SCHOOL,Louisiana,Bossier Parish,1.952991991756462,0.13682356581731442,0
AIRPORT EL,Texas,Hidalgo County,0.6834936572424005,-1.0570859310499945,1
AKIN EL,Texas,Hale County,-0.5993913029431626,-0.4123748027416477,1
AKINS H S,Texas,Travis County,4.757490069936032,6.0824928602165125,1
ALAMEDA ELEMENTARY,New Mexico,DoÃƒÂ±a Ana County,-0.18663701140519878,-0.3884966128043015,1
ALAMEDA ELEMENTARY,New Mexico,Bernalillo County,-0.5302270703070713,-0.1735929033681859,1
ALAMO EL,Texas,Harris County,0.08109550202483176,0.5188746048148533,1
ALAMO HEIGHTS H S,Texas,Bexar County,2.1827957324505713,0.017432616130583525,0
ALAMO HEIGHTS J H,Texas,Bexar County,1.1386389300734525,-0.29298385305491675,0
ALAMO J H,Texas,Midland County,0.42914776948387146,1.4501240123713541,1
ALAMO MIDDLE,Texas,Hidalgo County,1.3818292964390635,-1.0570859310499945,1
ALAMOGORDO HIGH,New Mexico,Otero County,2.5866256068742013,3.2887446375470093,1
ALAMOSA ELEMENTARY,New Mexico,Bernalillo County,0.34436580689769514,-1.0570859310499945,1
ALAN B SHEPARD MIDDLE,Texas,Bexar County,-0.15317044722644496,-1.0332077411126481,1
ALBA-GOLDEN EL,Texas,Wood County,-0.30265443389154534,-0.030323763744108827,1
ALBA-GOLDEN H S,Texas,Wood County,-0.1844059071266152,0.3039708953787376,1
ALBANY HIGH SCHOOL,Louisiana,Livingston Parish,0.06770887635333024,0.7099001243136226,1
ALBANY JR-SR H S,Texas,Shackelford County,-0.6484755970720014,-0.722791271927148,1
ALBANY LOWER ELEMENTARY SCHOOL,Louisiana,Livingston Parish,-0.08846842314752092,0.4472400350028147,1
ALBANY MIDDLE SCHOOL,Louisiana,Livingston Parish,0.21049955018267985,1.1158293532485077,1
ALBANY UPPER ELEMENTARY SCHOOL,Louisiana,Livingston Parish,-0.5079160275212354,-0.24522747318022442,1
ALBERT & IOLA LEE DAVIS MALVERN EL,Texas,Collin County,0.21942396729701422,0.017432616130583525,1
ALBERT C WILLIAMS EL,Texas,Hunt County,-0.3918986050348889,-0.4840093725536862,1
ALBERT CAMMON MIDDLE SCHOOL,Louisiana,St. Charles Parish,-0.5324581745856549,-0.3884966128043015,1
ALBERT PIKE ELEMENTARY SCHOOL,Arkansas,Sebastian County,-0.09962394454043885,-0.10195833355614735,1
ALBERTO AND CELIA BARRERA EL,Texas,Starr County,0.08332660630341536,-0.9376949813632636,1
ALBION PUBLIC SCHOOL,Oklahoma,Pushmataha County,-0.9519057789593695,-0.9854513612379558,1
ALBRIGHT MIDDLE,Texas,Harris County,1.6450996013119268,2.8828154086121245,1
ALBUQUERQUE HIGH,New Mexico,Bernalillo County,2.575470085481283,2.1664697104917394,1
ALCALDE ELEMENTARY,New Mexico,Rio Arriba County,-0.9095147976662813,-1.0570859310499945,1
ALCOTT EL,Texas,Harris County,-0.17101928145511366,-0.24522747318022442,1
ALCOTT MS,Oklahoma,Cleveland County,0.10563764908925123,0.0413108060679297,1
ALDINE H S,Texas,Harris County,3.869510567059764,3.527526536920471,1
ALDINE J J A E P,Texas,Harris County,-1.1906339367678134,-1.0570859310499945,0
ALDINE MIDDLE,Texas,Harris County,0.6277160502778107,0.6621437444389303,1
ALDINE NINTH GRADE,Texas,Harris County,0.7169602214211543,0.7099001243136226,1
ALDRIDGE EL,Texas,Collin County,0.009700165110156953,-0.4362529926789938,0
ALEDO H S,Texas,Parker County,2.0801649356357266,-0.4362529926789938,0
ALEDO MIDDLE,Texas,Parker County,0.5027742106771299,-0.6989130819898017,1
ALEX ES,Oklahoma,Grady County,-0.8269639393586885,-0.6989130819898017,1
ALEX HS,Oklahoma,Grady County,-0.9965278645310411,-0.8183040316765327,0
ALEX SANGER PREPARATORY SCHOOL,Texas,Dallas County,-0.1665570728979465,-0.3884966128043015,1
ALEX W SPENCE TALENTED/GIFTED ACADEMY,Texas,Dallas County,1.178798807087957,0.42336184506546853,1
ALEXANDER EL,Texas,Harris County,0.7437334727641574,1.0919511633111614,1
ALEXANDER ES,Oklahoma,Ottawa County,-0.1844059071266152,-0.29298385305491675,1
ALEXANDER LEARNING CENTER,Louisiana,Caddo Parish,-0.8872037548804453,-0.9854513612379558,1
ALEXANDER MIDDLE,Texas,Brazoria County,0.3265169726690264,0.08906718594262206,0
ALEXANDRIA MIDDLE MAGNET SCHOOL,Louisiana,Rapides Parish,0.018624582224491305,-0.2691056631175706,1
ALEXANDRIA SENIOR HIGH SCHOOL,Louisiana,Rapides Parish,1.076168010273112,0.9725602136244306,1
ALFONSO BORREGO SR EL,Texas,El Paso County,-0.15986376006219571,-1.0332077411126481,1
ALFRED M. BARBE HIGH SCHOOL,Louisiana,Calcasieu Parish,3.1109351123413442,1.4023676324966619,0
ALFRED SORENSEN EL,Texas,Hidalgo County,-0.12416609160485832,-1.0570859310499945,1
ALGODONES ELEMENTARY,New Mexico,Sandoval County,-0.916208110502032,-1.0570859310499945,1
ALICE BIRNEY ELEMENTARY SCHOOL,Louisiana,Jefferson Parish,0.13464200471083787,0.42336184506546853,1
ALICE CARLSON APPLIED LRN CTR,Texas,Tarrant County,-0.3294276852345484,-0.34074023292960914,0
ALICE D CONTRERAS,Texas,Tarrant County,0.6344093631135616,0.7337783142509688,1
ALICE H S,Texas,Jim Wells County,1.9016765933490394,1.736662291619508,1
ALICE JOHNSON J H,Texas,Harris County,1.3840604007176471,2.9305717884868168,1
ALICE KING COMMUNITY SCHOOL,New Mexico,Bernalillo County,-0.8425816693087737,-1.0570859310499945,0
ALICE MOORE ALEXANDER,Texas,Denton County,0.1301797961536707,-0.00644557380676265,1
ALICE N. BOUCHER ELEMENTARY SCHOOL,Louisiana,Lafayette Parish,0.5540896090845524,-0.10195833355614735,1
ALICE PONDER EL,Texas,Tarrant County,0.1859574031182604,0.20845813562935295,1
ALICIA R CHACON,Texas,El Paso County,0.49161868928421193,1.879931431243585,1
ALIEF EARLY COLLEGE H S,Texas,Harris County,-0.954136883237953,-0.7466694618644941,1
ALIEF ISD J J A E P,Texas,Harris County,-1.159398476867643,-1.0570859310499945,0
ALIEF MIDDLE,Texas,Harris County,1.1721054942522062,0.6382655545015841,1
ALIEF MONTESSORI COMMUNITY SCHOOL,Texas,Harris County,-0.6819421612507552,-0.22134928324287823,1
ALINE-CLEO ES,Oklahoma,Major County,-0.9184392147806156,-0.6750348920524556,1
ALINE-CLEO HS,Oklahoma,Alfalfa County,-1.13262522552464,-0.9376949813632636,0
ALKEK EL,Texas,Bandera County,0.22388617585418139,0.757656504188315,1
ALLEMANDS ELEMENTARY SCHOOL,Louisiana,St. Charles Parish,-0.5971601986645789,-0.24522747318022442,1
ALLEN EL,Texas,Denton County,0.16364636033242452,-0.8183040316765327,0
