School Name,State,County,total_students,reduced_price,title_I
ACADEMIC RECOVERY OMBUDSMAN,Louisiana,Caddo Parish,-1.0075021695722386,-0.8070454906892149,0
ACADEMY AT CARRIE F THOMAS,Texas,Tarrant County,0.11877916360112133,0.7275861932757228,1
ACADEMY AT LARRAGOITE,New Mexico,Santa Fe County,-1.0771268338047737,-0.8070454906892149,1
ACADEMY AT NOLA DUNN,Texas,Johnson County,0.20478610177072337,-0.2787296650619413,0
ACADEMY CENTRAL ES,Oklahoma,Osage County,-0.49965167752316,-0.8322033871476565,1
ACADEMY DEL SOL ALT.,New Mexico,Otero County,-0.8825873308021024,-0.681256008397007,1
ACADEMY EL,TEXAS,Bell County,-0.37473683875302366,0.14895457473156595,1
ACADEMY ES,Oklahoma,Texas County,-0.1924840412031527,0.52632302160819,1
ACADEMY FOR TECH & CLASS,New Mexico,Santa Fe County,-0.3726890545108903,0.22442826410689076,1
ACADEMY FOR TECHNOLOGY ENGINEERING MATH & SCIENCE,Texas,Taylor County,-0.43412258177489177,0.3753756428575404,0
ACADEMY H S,Texas,Bell County,-0.2375352945300871,-0.10262438985285008,1
ACADEMY INT,Texas,Bell County,-0.3952146811743575,0.12379667827312435,1
ACADEMY J H,Texas,Bell County,-0.46074377692262575,-0.3290454579788245,1
ACADEMY OF ACCELERATED LEARNING,Texas,Harris County,0.2989841769088589,-0.8322033871476565,1
ACADEMY OF CHOICE,Texas,Harris County,-0.7822459029375667,-0.8322033871476565,1
ACADEMY OF CREATIVE ED,Texas,Bexar County,-0.9112563101919697,-0.7315718013138901,0
ACADEMY OF DALLAS,Texas,Dallas County,-0.2805387636148881,-0.6560981119385654,1
ACADEMY OF TRADES AND TECH,New Mexico,Bernalillo County,-1.0115977380565053,-0.8322033871476565,1
ACADIAN ELEMENTARY,Louisiana,Rapides Parish,-0.5528940678186279,-0.7064139048554485,1
ACADIANA RENAISSANCE CHARTER ACADEMY,LOUISIANA,Lafayette Parish,0.6512030665558006,0.4256914357744236,1
ACCELERATED INTERDISCIPLINARY ACAD,Texas,Harris County,-0.6348054375039631,-0.5303086296463573,1
ACE LEADERSHIP HIGH SCHOOL,New Mexico,Bernalillo County,-0.5180817357023604,-0.8322033871476565,1
ACEQUIA MADRE ELEMENTARY,New Mexico,Santa Fe County,-0.821153803538101,-0.681256008397007,0
ACHIEVE ACADEMY,Texas,Collin County,-0.8887306835285025,-0.6560981119385654,1
ACHIEVE EARLY COLLEGE H S,Texas,Hidalgo County,-0.1597194933290186,-0.8322033871476565,1
ACHILLE ES,Oklahoma,Bryan County,-0.6184231635668961,-0.07746649339440848,1
ACHILLE HS,Oklahoma,Bryan County,-0.9747376216981045,-0.3793612508957077,0
ACHZIGER EL,Texas,Dallas County,0.8232169428950047,1.658428362238062,1
ACORN ELEMENTARY SCHOOL,Arkansas,Polk County,-0.5139861672180936,0.2999019534822156,1
ACORN HIGH SCHOOL,Arkansas,Polk County,-0.6409487902303633,0.22442826410689076,1
ACTON EL,Texas,Hood County,0.583626186565399,0.27474405702377397,1
ACTON MIDDLE,Texas,Hood County,0.567243912628332,0.6269546074419564,1
AD WHEAT MIDDLE,Texas,Johnson County,0.24164621812912424,0.5514809180666316,1
ADA EC CTR,Oklahoma,Pontotoc County,-0.3952146811743575,-0.2032559756866165,1
ADA HS,Oklahoma,Pontotoc County,-0.05118692849594936,0.07348088535624114,1
ADA JHS,Oklahoma,Pontotoc County,-0.06756920243301641,0.6772704003588397,1
ADA MAE FAUBION EL,Texas,Williamson County,-0.1822451199924858,0.17411247119000756,1
ADAIR HS,Oklahoma,Mayes County,-0.5938497526612956,-0.07746649339440848,0
ADAIR MS,Oklahoma,Mayes County,-0.6880478277994311,-0.3542033544372661,1
ADAM EL,Texas,Harris County,0.5611005599019318,0.7024282968172813,1
ADAMS EL,Texas,Johnson County,-0.3296855854260893,0.04832298889779955,1
ADAMS EL,Texas,Tarrant County,0.5078581696064639,1.1301125366107885,1
ADAMS ES,Oklahoma,Garfield County,-0.5201295199444937,-0.12778228631129168,1
ADAMS ES,Oklahoma,Comanche County,-0.6921433962836979,-0.15294018276973328,1
ADAMS ES,Oklahoma,Cleveland County,0.10649245814832103,0.7779019861926061,1
ADAMS ES,Oklahoma,Oklahoma County,0.024581088462985765,-0.8322033871476565,1
ADAMS HILL EL,Texas,Bexar County,-0.11057267151781744,-0.8322033871476565,1
ADAMS MIDDLE,Texas,Jim Wells County,0.33174872478299305,-0.8322033871476565,1
ADELAIDE LEE ES,Oklahoma,Oklahoma County,-0.053234712738082744,-0.8322033871476565,1
ADELFA BOTELLO CALLEJO EL,Texas,Dallas County,0.19249939631792307,-0.681256008397007,1
ADELLE TURNER EL,Texas,Dallas County,-0.5672285575135616,-0.7818875942307734,1
ADKINS MIDDLE,Texas,Nueces County,0.2232161599499238,-0.07746649339440848,1
ADMIN SERVICES,Texas,Harris County,-1.0177410907829056,-0.8322033871476565,0
ADOBE ACRES ELEMENTARY,New Mexico,Bernalillo County,-0.03890022304314907,-0.8322033871476565,1
ADRIAN SCHOOL,Texas,Oldham County,-0.9194474471605032,-0.4045191473541493,1
ADULT TRANSITION SERVICES,TEXAS,Travis County,-1.1283214398581083,-0.8322033871476565,0
ADVANCED LEARNING ACADEMY,TEXAS,Bexar County,0.3010319611509923,1.3565336047367629,1
ADVANTAGE ACADEMY,Texas,Dallas County,2.2464269911777053,1.78421784453027,1
ADVENTHEALTH SCHOOL,Texas,Bell County,-1.1180825186474412,-0.8322033871476565,0
AFTON ES,Oklahoma,Ottawa County,-0.38907132844795733,-0.8322033871476565,1
AFTON HS,Oklahoma,Ottawa County,-0.7986281768746337,-0.3542033544372661,1
AGEE LIERLY LIFE PREPARATION SERVICES SCHOOL,ARKANSAS,Washington County,-0.7474335708212991,-0.4296770438125909,0
AGNES COTTON ACADEMY,Texas,Bexar County,-0.15152835636048506,-0.8322033871476565,1
AGNEW MIDDLE,Texas,Dallas County,0.5365271489963312,1.2559020189029966,1
AGRA ES,Oklahoma,Lincoln County,-0.7842936871797,-0.8322033871476565,1
AGRA HS,Oklahoma,Lincoln County,-0.966546484729571,-0.8322033871476565,1
AGRA JHS,OKLAHOMA,Lincoln County,-1.073031265320507,-0.8322033871476565,1
AGUA DULCE EL,Texas,Nueces County,-0.8580139198965018,-0.3542033544372661,1
AGUA DULCE H S,Texas,Nueces County,-0.7801981186954333,-0.6057823190216821,1
AGUIRRE J H,Texas,Harris County,0.9808963295392751,3.469796907245857,1
AHLF JUNIOR HIGH SCHOOL,Arkansas,White County,0.00615103028378533,0.5766388145250733,1
AIA LANCASTER EL,Texas,Dallas County,-1.1447037137951752,-0.8322033871476565,1
AIDA C ESCOBAR EL,Texas,Hidalgo County,0.4935236799115302,-0.8322033871476565,1
AIKEN EL,Texas,Cameron County,0.3481309987200601,-0.8322033871476565,1
AIKIN EL,Texas,Dallas County,0.3174142350880594,0.04832298889779955,1
AIKIN EL,Texas,Lamar County,0.722875515030469,-0.8322033871476565,1
AIKMAN EL,Texas,Deaf Smith County,-0.28872990058342163,-0.027150700477525262,1
AIM CENTER H S,Texas,Orange County,-1.052553422899173,-0.7315718013138901,1
AIM COLLEGE & CAREER PREP,Texas,Galveston County,-1.0075021695722386,-0.5806244225632405,1
AIRLINE HIGH SCHOOL,Louisiana,Bossier Parish,2.6068370177931803,0.7779019861926061,1
AIRPORT EL,Texas,Hidalgo County,-0.0020401066847481972,-0.8322033871476565,1
AKIN EL,Texas,Hale County,-0.5897541841770287,-0.12778228631129168,1
AKINS H S,Texas,Travis County,4.4969418732822914,7.318955065387423,1
ALAMEDA ELEMENTARY,New Mexico,DoÃƒÂ±a Ana County,-0.32559001694182255,-0.8322033871476565,1
ALAMEDA ELEMENTARY,New Mexico,Bernalillo County,-0.6143275950826294,-0.8322033871476565,1
ALAMO EL,Texas,Harris County,0.36246548841499376,0.09863878181468275,1
ALAMO HEIGHTS H S,Texas,Bexar County,2.0662219778699673,0.17411247119000756,0
ALAMO HEIGHTS J H,Texas,Bexar County,1.0873811101302109,-0.00199280401908366,0
ALAMO J H,Texas,Midland County,0.3337965090251264,1.3565336047367629,1
ALAMO MIDDLE,Texas,Hidalgo County,0.09420575269552074,-0.8322033871476565,1
ALAMOGORDO HIGH,New Mexico,Otero County,1.7406242833707597,2.41316525599131,1
ALAMOSA ELEMENTARY,New Mexico,Bernalillo County,-0.0470913600116826,-0.8322033871476565,1
ALAN B SHEPARD MIDDLE,Texas,Bexar County,-0.02661351759034878,-0.8322033871476565,1
ALBA-GOLDEN EL,Texas,Wood County,-0.25596535270928755,0.07348088535624114,1
ALBA-GOLDEN H S,Texas,Wood County,-0.26825205816208786,0.12379667827312435,1
ALBANY JR-SR H S,Texas,Shackelford County,-0.7064778859786316,-0.4296770438125909,1
ALBERT & IOLA LEE DAVIS MALVERN EL,Texas,Collin County,-0.09623818182288377,0.5766388145250733,1
ALBERT C WILLIAMS EL,Texas,Hunt County,-0.4525526399540922,-0.4045191473541493,1
ALBERT CAMMON MIDDLE SCHOOL,Louisiana,St. Charles Parish,-0.5242250884287606,-0.052308596935966865,1
ALBERT PIKE ELEMENTARY SCHOOL,Arkansas,Sebastian County,-0.092142613338617,-0.052308596935966865,1
ALBERTO AND CELIA BARRERA EL,Texas,Starr County,-0.0696169866751498,-0.8322033871476565,1
ALBION PUBLIC SCHOOL,Oklahoma,Pushmataha County,-1.036171148962106,-0.8322033871476565,1
ALBRIGHT MIDDLE,Texas,Harris County,1.1815791852683466,2.312533670157544,1
ALBUQUERQUE HIGH,New Mexico,Bernalillo County,2.412297514790509,2.5641126347419596,1
ALBUQUERQUE INSTITUTE OF MATH & SCIENCE,New Mexico,Bernalillo County,-0.41364473935355794,-0.8322033871476565,1
ALCALDE ELEMENTARY,New Mexico,Rio Arriba County,-0.7535769235476993,-0.8322033871476565,1
ALCOTT EL,Texas,Harris County,-0.612279810840496,-0.681256008397007,1
ALCOTT MS,Oklahoma,Cleveland County,0.27645855024539173,0.3753756428575404,1
ALDERSON EL,Texas,Lubbock County,7.677557385184516e-06,-0.8322033871476565,1
ALDINE H S,Texas,Harris County,3.8785110321580105,2.312533670157544,1
ALDINE J J A E P,Texas,Harris County,-1.1631337719743757,-0.8322033871476565,0
ALDINE MIDDLE,Texas,Harris County,0.7003498883670017,0.6269546074419564,1
ALDINE NINTH GRADE,Texas,Harris County,0.5549572071755317,0.4508493322328652,1
ALDO LEOPOLD CHARTER,New Mexico,Grant County,-0.8334405089909012,-0.4045191473541493,1
ALDRIDGE EL,Texas,Collin County,0.09420575269552074,-0.4296770438125909,0
ALEDO H S,Texas,Parker County,1.4436955682614194,-0.1780980792281749,0
ALEDO MIDDLE,Texas,Parker County,0.6409641453451337,-0.4548349402710325,0
ALEX ES,Oklahoma,Grady County,-0.7167168071892984,-0.8322033871476565,1
ALEX HS,Oklahoma,Grady County,-0.9685942689717044,-0.7315718013138901,1
ALEX SANGER PREPARATORY MIDDLE,TEXAS,Dallas County,-0.7965803926325004,-0.8070454906892149,1
ALEX SANGER PREPARATORY SCHOOL,Texas,Dallas County,-0.12900272969701787,-0.681256008397007,1
ALEX W SPENCE TALENTED/GIFTED ACADEMY,Texas,Dallas County,0.3399398617515266,-0.4296770438125909,1
ALEXANDER EL,Texas,Harris County,0.4832847587008633,0.5011651251497484,1
ALEXANDER ES,Oklahoma,Ottawa County,-0.18838847271888595,0.14895457473156595,1
ALEXANDER MIDDLE,Texas,Brazoria County,0.48533254294299666,-0.027150700477525262,0
ALEXANDRIA MIDDLE MAGNET SCHOOL,Louisiana,Rapides Parish,-0.05118692849594936,-0.4045191473541493,1
ALEXANDRIA SENIOR HIGH SCHOOL,Louisiana,Rapides Parish,1.5358458591574216,1.5074809834874126,0
ALFONSO BORREGO SR EL,Texas,El Paso County,-0.18429290423461916,-0.8322033871476565,1
ALFONSO RAMIREZ EL,Texas,Hidalgo County,-0.022517949106082017,-0.8322033871476565,1
ALFRED M. BARBE HIGH SCHOOL,Louisiana,Calcasieu Parish,2.995916023798523,0.9540072614016972,0
ALFRED SORENSEN EL,Texas,Hidalgo County,0.23959843388699087,-0.8322033871476565,1
ALGODONES ELEMENTARY,New Mexico,Sandoval County,-0.821153803538101,-0.8322033871476565,1
ALICE CARLSON APPLIED LRN CTR,Texas,Tarrant County,-0.36040234905809,-0.4799928367294741,0
ALICE D CONTRERAS,Texas,Tarrant County,0.20273831752858998,0.8533756755679308,1
ALICE H S,Texas,Jim Wells County,1.5256069379467547,-0.8322033871476565,1
ALICE JOHNSON J H,Texas,Harris County,1.2348215755638143,2.41316525599131,1
ALICE KING COMMUNITY SCHOOL,New Mexico,Bernalillo County,-0.25596535270928755,0.5011651251497484,1
ALICE MOORE ALEXANDER,Texas,Denton County,0.14949592723312205,0.7024282968172813,1
ALICE PONDER EL,Texas,Tarrant County,0.15973484844378896,0.12379667827312435,1
ALICE W DOUSE EL,TEXAS,Bell County,0.6081995974709996,0.5514809180666316,1
ALICIA R CHACON,Texas,El Paso County,0.4259467999211286,2.9666389780770253,1
ALIEF EARLY COLLEGE H S,Texas,Harris County,-0.3419722908788896,0.5514809180666316,1
ALIEF ISD J J A E P,Texas,Harris County,-1.1467514980373086,-0.8322033871476565,0
ALIEF LEARNING CTR (6-12),Texas,Harris County,-0.9849765429087715,-0.7567296977723318,0
ALIEF LEARNING CTR (K-6),Texas,Harris County,-1.1160347344053079,-0.7567296977723318,0
ALIEF MIDDLE,Texas,Harris County,0.8129780216843377,0.3753756428575404,1
ALIEF MONTESSORI COMMUNITY SCHOOL,Texas,Harris County,-0.5815630472084953,-0.3542033544372661,1
ALINE-CLEO ES,Oklahoma,Major County,-0.950164210792504,-0.15294018276973328,1
ALINE-CLEO HS,Oklahoma,Alfalfa County,-1.0873657550154405,-0.6309402154801237,1
ALKEK EL,Texas,Bandera County,0.04505893088431959,-0.3290454579788245,1
ALLEMANDS ELEMENTARY SCHOOL,Louisiana,St. Charles Parish,-0.6941911805258313,-0.2787296650619413,1
ALLEN & WILLIAM ARNOLD EL,Texas,Hidalgo County,0.14744814299098868,-0.8322033871476565,1
ALLEN EL,Texas,Denton County,0.12492251632752148,-0.6057823190216821,0
ALLEN EL,Texas,Bexar County,0.03072444118938591,-0.8322033871476565,1
ALLEN EL,Texas,Nueces County,-0.4505048557119588,-0.8322033871476565,1
ALLEN ES,Oklahoma,Pontotoc County,-0.4320747975327584,-0.7315718013138901,1
ALLEN H S,Texas,Collin County,8.838244466605062,2.840849495784817,0
ALLEN HS,Oklahoma,Pontotoc County,-0.8416316459594347,-0.7315718013138901,1
ALLEN-BOWDEN PUBLIC SCHOOL,Oklahoma,Creek County,-0.48326940358609294,0.19927036764844916,1
ALLIENE MULLENDORE EL,Texas,Tarrant County,-0.430027013290625,0.023165092439357944,1
ALLISON EL,Texas,Travis County,-0.18429290423461916,-0.8070454906892149,1
ALLISON L STEELE E L C,TEXAS,Guadalupe County,-0.9972632483615718,-0.6309402154801237,0
ALMA BREWER STRAWN EL,TEXAS,Caldwell County,-0.13514608242341802,0.652112503900398,1
ALMA D'ARTE CHARTER,New Mexico,DoÃƒÂ±a Ana County,-0.7965803926325004,-0.8322033871476565,1
ALMA HIGH SCHOOL,Arkansas,Crawford County,1.0034219562027422,1.6835862586965036,1
ALMA INTERMEDIATE SCHOOL,Arkansas,Crawford County,0.3256053720565929,1.2055862259861132,1
ALMA MIDDLE SCHOOL,Arkansas,Crawford County,0.3174142350880594,1.15527043306923,1
ALMA PRIMARY SCHOOL,Arkansas,Crawford County,0.2907930399403254,0.9791651578601389,1
ALMA REDWINE ELEMENTARY,Louisiana,Rapides Parish,-0.7023823174943647,-0.7818875942307734,1
ALMA SPIKES ELEMENTARY SCHOOL,Arkansas,Randolph County,-0.036852438801015686,1.0043230543185804,1
ALMEDA EL,Texas,Harris County,0.5795306180811323,-0.12778228631129168,1
ALMOR WEST ES,Oklahoma,Comanche County,-0.5139861672180936,0.17411247119000756,0
ALOE EL,Texas,Victoria County,-0.15767170908688521,0.17411247119000756,1
ALONSO S PERALES EL,Texas,Bexar County,-0.19453182544528608,-0.8322033871476565,1
ALPENA ELEMENTARY SCHOOL,Arkansas,Boone County,-0.5508462835764946,0.3502177463990988,1
ALPENA HIGH SCHOOL,Arkansas,Boone County,-0.6675699853780973,0.04832298889779955,1
ALPHA,Texas,Montgomery County,-0.9583553477610375,-0.7315718013138901,1
ALPINE EL,Texas,Brewster County,-0.24572643149862064,0.22442826410689076,1
ALPINE H S,Texas,Brewster County,-0.5221773041866272,-0.052308596935966865,1
ALPINE MIDDLE,Texas,Brewster County,-0.48736497207035967,0.04832298889779955,1
ALTA LOMA EL,Texas,Tom Green County,-0.47917383510182615,0.22442826410689076,1
ALTA VISTA EARLY COLLEGE HIGH SCHOOL,NEW MEXICO,DoÃƒÂ±a Ana County,-0.794532608390367,-0.8322033871476565,1
ALTA VISTA EL,Texas,McLennan County,-0.14538500363408494,-0.027150700477525262,1
ALTA VISTA EL,Texas,El Paso County,-0.5139861672180936,-0.7818875942307734,1
ALTA VISTA ELEMENTARY,New Mexico,Taos County,-0.9706420532138378,-0.8322033871476565,1
ALTA VISTA INTERMEDIATE,New Mexico,Taos County,-1.0075021695722386,-0.8322033871476565,1
ALTER DISCIPLINE CAMPUS,Texas,Tarrant County,-1.073031265320507,-0.681256008397007,0
ALTER ED CTR,Texas,Ector County,-0.9255907998869034,-0.8070454906892149,1
ALTER ED PROG,Texas,Tarrant County,-1.0648401283519733,-0.6309402154801237,1
ALTER H S,Texas,Bexar County,-0.8866828992863691,-0.555466526104799,0
ALTER MIDDLE,Texas,Bexar County,-1.0668879125941066,-0.7315718013138901,0
ALTER SCH,Texas,Gillespie County,-1.1119391659210411,-0.8322033871476565,1
ALTERNATIVE CENTER,Texas,Bexar County,-1.1017002447103743,-0.8322033871476565,0
ALTERNATIVE H S,Texas,Bexar County,-0.9030651732234362,-0.7567296977723318,0
ALTERNATIVE LEARNING CENTER,Texas,Travis County,-0.9583553477610375,-0.7567296977723318,0
ALTERNATIVE LEARNING CENTER,Texas,Fort Bend County,-1.0832701865311738,-0.8322033871476565,0
ALTERNATIVE MIDDLE,Texas,Bexar County,-1.0853179707733072,-0.8070454906892149,0
ALTERNATIVE SCHOOL,Texas,Chambers County,-1.1426559295530418,-0.8322033871476565,0
ALTO BONITO EL,Texas,Starr County,0.002055461799518566,-0.8322033871476565,1
ALTO EL,Texas,Cherokee County,-0.595897536903429,-0.8322033871476565,1
ALTO H S,Texas,Cherokee County,-0.7535769235476993,-0.8322033871476565,1
ALTO MIDDLE,Texas,Cherokee County,-0.7720069817268997,-0.8322033871476565,1
ALTON BOWEN EL,Texas,Brazos County,-0.35630678057382326,-0.2787296650619413,1
ALTON BOYD EL,Texas,Collin County,0.18635604359152294,1.2055862259861132,1
ALTON EL,Texas,Washington County,-0.19453182544528608,-0.555466526104799,1
ALTON EL,Texas,Hidalgo County,-0.22115302059302006,-0.8322033871476565,1
ALTON ELEMENTARY SCHOOL,Louisiana,St. Tammany Parish,-0.751529139305566,-0.5303086296463573,1
ALTON MEMORIAL J H,Texas,Hidalgo County,0.7249232992726024,-0.8322033871476565,1
ALTUS EARLY CHILDHOOD CENTER,Oklahoma,Jackson County,-0.2805387636148881,-0.8322033871476565,1
ALTUS ES,Oklahoma,Jackson County,-0.3501634278474231,-0.8322033871476565,1
ALTUS HS,Oklahoma,Jackson County,0.6409641453451337,0.8282177791094892,1
ALTUS INTERMEDIATE SCHOOL,Oklahoma,Jackson County,-0.26415648967782107,-0.8322033871476565,1
ALTUS JHS,Oklahoma,Jackson County,-0.19043625696101932,-0.2032559756866165,1
ALTUS PRIMARY SCHOOL,Oklahoma,Jackson County,-0.28872990058342163,-0.8322033871476565,1
ALVA HS,Oklahoma,Woods County,-0.6225187320511629,-0.3542033544372661,1
ALVA MS,Oklahoma,Woods County,-0.7904370399061001,-0.052308596935966865,1
ALVARADO EL-NORTH,Texas,Johnson County,-0.40340581814289106,0.4760072286913068,1
ALVARADO EL-SOUTH,Texas,Johnson County,-0.3808801914794238,0.5514809180666316,1
ALVARADO ELEMENTARY,New Mexico,Bernalillo County,-0.5610852047871614,-0.3038875615203829,1
ALVARADO H S,Texas,Johnson County,1.1017155998251447,2.7653758064094927,1
ALVARADO INT,Texas,Johnson County,0.6204863029237999,1.9603231197393611,1
ALVARADO J H,Texas,Johnson County,0.09215796845338736,1.6835862586965036,1
ALVAREZ EL,Texas,Hidalgo County,-0.2723476266463546,-0.8322033871476565,1
ALVIN EL,Texas,Brazoria County,-0.09419039758075037,-0.3793612508957077,1
ALVIN H S,Texas,Brazoria County,4.498989657524425,2.2622178772406603,1
ALVIN J H,Texas,Brazoria County,0.5692916968704653,-0.027150700477525262,1
ALVIN PRI,Texas,Brazoria County,0.03891557815791944,-0.07746649339440848,1
ALVIN V ANDERSON RISE ACADEMY,TEXAS,Smith County,-0.8232015877802343,-0.7064139048554485,0
ALVIS C STORY EL,Texas,Collin County,-0.09009482909648361,0.07348088535624114,1
ALVIS ELEMENTARY,New Mexico,Union County,-0.7924848241482336,-0.3038875615203829,1
ALVORD EL,Texas,Wise County,-0.49965167752316,-0.25357176860349967,1
ALVORD H S,Texas,Wise County,-0.7310512968842321,-0.555466526104799,0
ALVORD MIDDLE,Texas,Wise County,-0.8129626665695674,-0.4799928367294741,0
AMADOR R RODRIGUEZ JUVENILE BOOT CAMP,Texas,Cameron County,-1.122178087131708,-0.8322033871476565,1
AMANDA GARZA-PENA EL,Texas,Hidalgo County,0.20683388601285674,-0.8322033871476565,1
AMANDA ROCHELL EL,Texas,Rockwall County,-0.024565733348215397,0.7024282968172813,1
AMARILLO AREA CTR FOR ADVANCED LRN,Texas,Potter County,-1.122178087131708,-0.8070454906892149,0
AMARILLO COLLEGIATE ACADEMY,Texas,Randall County,-0.1801973357503524,-0.7064139048554485,0
AMARILLO H S,Texas,Randall County,3.167929900137727,1.230744122444555,0
AMBASSADORS PREPARATORY ACADEMY,Texas,Galveston County,-0.5344640096394274,0.04832298889779955,1
AMBER TERRACE DISCOVERY & DESIGN EARLY CHILDHOOD,TEXAS,Dallas County,-0.3583545648159566,0.3753756428575404,1
AMBER-POCASSET ES,Oklahoma,Grady County,-0.6511877114410303,0.12379667827312435,1
AMBER-POCASSET HS,Oklahoma,Grady County,-0.8989696047391694,-0.5303086296463573,0
AMBER-POCASSET JHS,Oklahoma,Grady County,-0.9030651732234362,-0.3793612508957077,0
AMELIA EL,Texas,Jefferson County,0.4054689574997948,0.5011651251497484,1
AMERICAS H S,Texas,El Paso County,3.9686135388118795,7.545376133513398,1
AMHERST SCHOOL,Texas,Lamb County,-0.8272971562645011,-0.8322033871476565,1
AMI KIDS RIO GRANDE VALLEY (FKA RGMI),Texas,Cameron County,-1.1365125768266418,-0.8322033871476565,0
AMIGOS POR VIDA-FRIENDS FOR LIFE CHARTER SCHOOL,Texas,Harris County,-0.1146682400020842,-0.8322033871476565,1
AMOS EL,Texas,Tarrant County,-0.28258654785702153,0.4508493322328652,1
AMPARO GUTIERREZ EL,Texas,Webb County,-0.1494805721183517,-0.8322033871476565,1
AMY BIEHL CHARTER HIGH SCHOOL,New Mexico,Bernalillo County,-0.569276341755695,-0.00199280401908366,1
AMY BIEHL COMMUNITY SCHOOL AT RANCHO VIEJO,New Mexico,Santa Fe County,-0.05118692849594936,0.3250598499406572,1
AMY PARKS-HEATH EL,TEXAS,Rockwall County,-0.03890022304314907,-0.7567296977723318,0
