School Name,State,County,total_students,reduced_price,title_I
A.C. STEERE ELEMENTARY SCHOOL,Louisiana,Caddo Parish,-0.1828343319302961,-0.7436753588366756,0
AARON PARKER EL,Texas,Lamar County,-0.6784571610789293,-0.6686123535584886,1
AB HARRISON INT,Texas,Collin County,0.19552059567870508,-0.04308730957359715,0
ABBETT EL,Texas,Dallas County,0.20437100334207356,-0.29329732716755375,1
ABBEVILLE HIGH SCHOOL,Louisiana,Vermilion Parish,0.13578034395096805,0.006954693945194166,1
ABBOTT SCHOOL,Texas,Hill County,-0.6165043074353501,-0.418402335964532,1
ABELL J H,Texas,Midland County,0.7884979091243912,0.20712270802035943,1
ABERNATHY EL,Texas,Hale County,-0.3709054947768757,-0.3183183289269494,1
ABERNATHY H S,Texas,Hale County,-0.7802368492076664,-0.44342333772392767,1
ABERNATHY MIDDLE,Texas,Hale County,-0.8444023047670877,-0.5935493482803016,1
ABILENE H S,Texas,Taylor County,2.8506428946892397,2.584117875162947,1
ABIQUIU ELEMENTARY,New Mexico,Rio Arriba County,-0.9815836235492986,-1.0189063781900278,1
ABITA SPRINGS ELEMENTARY SCHOOL,Louisiana,St. Tammany Parish,0.38137915660944255,1.0328157660804163,1
ABITA SPRINGS MIDDLE SCHOOL,Louisiana,St. Tammany Parish,-0.1651335166035592,0.20712270802035943,1
ABNEY ELEMENTARY EARLY CHILDHOOD CENTER,Louisiana,St. Tammany Parish,-0.6430555304254555,-0.34333933068634503,1
ABOUT FACE PROGRAM EL,Texas,El Paso County,-1.2006312132176677,-1.0189063781900278,1
ABQ CHARTER ACADEMY,New Mexico,Bernalillo County,-0.5700396672026657,-1.0189063781900278,1
ABQ SCHOOL OF EXCELLENCE,New Mexico,Bernalillo County,-0.5280002308016657,-0.418402335964532,1
ABQ SIGN LANGUAGE ACADEMY,New Mexico,Bernalillo County,-1.0700877001829832,-0.9188223711524451,1
ABRAHAM KAZEN MIDDLE,Texas,Bexar County,-0.21159815683624358,-0.9938853764306321,1
ACADEMIC CENTER FOR EXCELLENCE,Arkansas,Lonoke County,-0.7890872568710349,-0.6185703500396973,1
ACADEMY AT CARRIE F THOMAS,Texas,Tarrant County,0.292875079975758,0.532395730892503,1
ACADEMY AT LARRAGOITE,New Mexico,Santa Fe County,-0.948394594811667,-0.8938013693930495,1
ACADEMY AT NOLA DUNN,Texas,Johnson County,0.22428442058465256,-0.44342333772392767,0
ACADEMY CENTRAL ES,Oklahoma,Osage County,-0.3266534564600334,-0.6185703500396973,1
ACADEMY DEL SOL ALT.,New Mexico,Otero County,-0.8267014894403508,-0.7186543570772799,1
ACADEMY ES,Oklahoma,Texas County,-0.26027539898477003,0.1570807045015681,1
ACADEMY FOR TECH & CLASS,New Mexico,Santa Fe County,-0.4107323292620337,-0.7686963605960713,0
ACADEMY FOR TECHNOLOGY ENGINEERING MATH & SCIENCE,Texas,Taylor County,-0.5457010461284025,-0.2682763254081581,1
ACADEMY H S,Texas,Bell County,-0.44170875608382326,-0.418402335964532,1
ACADEMY INT,Texas,Bell County,-0.24921238940555948,0.05699669746398548,1
ACADEMY J H,Texas,Bell County,-0.3886063101036126,-0.4684443394833233,1
ACADEMY OF ACCELERATED LEARNING,Texas,Harris County,0.41456818534707424,-0.34333933068634503,1
ACADEMY OF CREATIVE ED,Texas,Bexar County,-0.9793710216334566,-0.7937173623554669,0
ACADEMY OF DALLAS,Texas,Dallas County,0.13799294586681018,-0.7686963605960713,1
ACADEMY OF TRADES AND TECH,New Mexico,Bernalillo County,-1.0324734676136673,-1.0189063781900278,1
ACADIAN ELEMENTARY,Louisiana,Rapides Parish,-0.7116461898165609,-0.7686963605960713,1
ACADIAN ELEMENTARY SCHOOL,Louisiana,Terrebonne Parish,0.5893637366986011,1.2079627783961857,1
ACADIAN MIDDLE SCHOOL,Louisiana,Lafayette Parish,-0.04786561506392726,-0.16819231837057544,1
ACADIANA HIGH SCHOOL,Louisiana,Lafayette Parish,2.5121148015653967,2.809306890997508,1
ACCELERATED INTERDISCIPLINARY ACAD,Texas,Harris County,-0.6983705783215083,-0.7686963605960713,1
ACCELERATED LEARNING CENTER,Texas,Nueces County,-0.8532527124304562,-0.7686963605960713,1
ACE LEADERSHIP HIGH SCHOOL,New Mexico,Bernalillo County,-0.5965908901927711,-0.7686963605960713,1
ACEQUIA MADRE ELEMENTARY,New Mexico,Santa Fe County,-0.8444023047670877,-0.6686123535584886,0
ACHIEVE ACADEMY,Texas,Collin County,-1.1010641270047727,-0.9938853764306321,0
ACHIEVE EARLY COLLEGE H S,Texas,Hidalgo County,-0.29788963155408593,-1.0189063781900278,1
ACHILLE ES,Oklahoma,Bryan County,-0.7536856262175611,-0.1932133201299711,1
ACHILLE HS,Oklahoma,Bryan County,-1.0191978561186146,-0.6686123535584886,1
ACHZIGER EL,Texas,Dallas County,0.5672377175401799,1.0328157660804163,1
ACORN ELEMENTARY SCHOOL,Arkansas,Polk County,-0.5324254346333499,0.10703870098277679,1
ACORN HIGH SCHOOL,Arkansas,Polk County,-0.7581108300492453,-0.3683603324457407,1
ACTON EL,Texas,Hood County,0.22207181866881046,-0.34333933068634503,1
ACTON MIDDLE,Texas,Hood County,0.5274108830550219,0.25716471153915077,0
AD WHEAT MIDDLE,Texas,Johnson County,0.292875079975758,1.1579207748773945,1
ADA EC CTR,Oklahoma,Pontotoc County,-0.2536375932372437,0.10703870098277679,1
ADA HS,Oklahoma,Pontotoc County,-0.1430074974451381,0.08201769922338115,0
ADA JHS,Oklahoma,Pontotoc County,0.00081162708459921,0.25716471153915077,0
ADA MAE FAUBION EL,Texas,Williamson County,0.05833927689649413,-0.01806630781420149,1
ADAIR HS,Oklahoma,Mayes County,-0.6187169093511923,-0.5435073447615103,0
ADAIR MS,Oklahoma,Mayes County,-0.6696067534155609,-0.568528346520906,1
ADAM EL,Texas,Harris County,0.8482381608521282,0.7575847467270639,1
ADAMS EL,Texas,Johnson County,-0.2337241759946647,0.25716471153915077,1
ADAMS ES,Oklahoma,Garfield County,-0.43507095033629695,-0.3683603324457407,1
ADAMS ES,Oklahoma,Comanche County,-0.7735990434601401,-0.09312931309238846,1
ADAMS ES,Oklahoma,Cleveland County,-0.04786561506392726,0.13205970274217246,1
ADAMS ES,Oklahoma,Oklahoma County,0.38137915660944255,-0.1431713166111798,1
ADAMS HILL EL,Texas,Bexar County,-0.052290818895611484,0.20712270802035943,1
ADAMS MIDDLE,Texas,Jim Wells County,0.5539621060451273,0.7075427432082726,1
ADELAIDE LEE ES,Oklahoma,Oklahoma County,0.2154340129212841,-0.24325532364876243,1
ADELFA BOTELLO CALLEJO EL,Texas,Dallas County,0.14684335353017863,-0.44342333772392767,1
ADELLE TURNER EL,Texas,Dallas County,-0.3620550871135072,-0.01806630781420149,1
ADMIN SERVICES,Texas,Harris County,-1.1165523404156674,-1.0189063781900278,0
ADOBE ACRES ELEMENTARY,New Mexico,Bernalillo County,0.018512442411336108,-1.0189063781900278,1
ADRIAN SCHOOL,Texas,Oldham County,-0.93069377948493,-0.29329732716755375,1
ADVANTAGE ACADEMY,Texas,Dallas County,3.136068541832872,4.735924026470974,1
ADVENTHEALTH SCHOOL,Texas,Bell County,-1.20284381513351,-1.0189063781900278,1
AFTON ES,Oklahoma,Ottawa County,-0.48374819248482337,-0.11815031485178412,1
AFTON HS,Oklahoma,Ottawa County,-0.928481177569088,-0.7436753588366756,1
AGNES COTTON ACADEMY,Texas,Bexar County,-0.6873075687422977,-0.8187383641148626,1
AGNEW MIDDLE,Texas,Dallas County,0.6048519501094959,0.9327317590428336,1
AGRA ES,Oklahoma,Lincoln County,-0.48153559056898126,-0.7937173623554669,1
AGRA HS,Oklahoma,Lincoln County,-0.9771584197176144,-0.7686963605960713,0
AGUA DULCE EL,Texas,Nueces County,-0.8621031200938246,-0.34333933068634503,1
AGUA DULCE H S,Texas,Nueces County,-0.7780242472918243,-0.4684443394833233,1
AGUIRRE J H,Texas,Harris County,0.7530962784709174,2.1337398434938253,1
AHLF JUNIOR HIGH SCHOOL,Arkansas,White County,0.19330799376286298,0.3572487185767334,1
AIA LANCASTER EL,Texas,Dallas County,-1.1962060093859836,-0.9688643746712365,1
AIDA C ESCOBAR EL,Texas,Hidalgo County,0.6026393481936537,-1.0189063781900278,1
AIKEN EL,Texas,Cameron County,0.5229856792233377,-1.0189063781900278,1
AIKIN EL,Texas,Dallas County,0.39465476810449523,0.10703870098277679,1
AIKIN EL,Texas,Lamar County,0.7619466861342858,0.43231172385492034,1
AIKMAN EL,Texas,Deaf Smith County,-0.2713384085639806,-0.1431713166111798,1
AIM CENTER H S,Texas,Orange County,-1.0944263212572465,-0.8687803676336538,1
AIM COLLEGE & CAREER PREP,Texas,Galveston County,-0.9417567890641406,-0.8938013693930495,1
AIRLINE HIGH SCHOOL,Louisiana,Bossier Parish,2.525390413060449,0.6074587361706899,1
AIRLINE PARK ACADEMY FOR ADVANCED STUDIES,Louisiana,Jefferson Parish,-0.4505591637471917,0.03197569570458982,0
AIRPORT EL,Texas,Hidalgo County,0.4455446121688638,-1.0189063781900278,1
AKIN EL,Texas,Hale County,-0.57446487103435,-0.1431713166111798,1
AKINS H S,Texas,Travis County,4.487968312412403,6.587478156666252,1
ALAMEDA ELEMENTARY,New Mexico,DoÃƒÂ±a Ana County,-0.1629209146877171,-0.493465341242719,1
ALAMEDA ELEMENTARY,New Mexico,Bernalillo County,-0.6718193553314029,-0.7436753588366756,1
ALAMO EL,Texas,Harris County,0.06940228647570469,0.25716471153915077,1
ALAMO HEIGHTS H S,Texas,Bexar County,2.027554981995974,0.4072907220955247,0
ALAMO HEIGHTS J H,Texas,Bexar County,1.277482932525498,0.1570807045015681,0
ALAMO J H,Texas,Midland County,0.4632454274956007,0.9827737625616249,1
ALAMO MIDDLE,Texas,Hidalgo County,0.3769539527777583,-1.0189063781900278,1
ALAMOGORDO HIGH,New Mexico,Otero County,2.0784448260603425,3.2346639209072343,1
ALAMOSA ELEMENTARY,New Mexico,Bernalillo County,0.2707490608173369,-1.0189063781900278,1
ALAN B SHEPARD MIDDLE,Texas,Bexar County,0.16896937268859974,-1.0189063781900278,1
ALBA-GOLDEN EL,Texas,Wood County,-0.3133778449649807,-0.24325532364876243,1
ALBA-GOLDEN H S,Texas,Wood County,-0.2757636123956648,0.20712270802035943,1
ALBANY HIGH SCHOOL,Louisiana,Livingston Parish,0.06718968455986259,0.08201769922338115,1
ALBANY JR-SR H S,Texas,Shackelford County,-0.7271344032274557,-0.643591351799093,1
ALBANY LOWER ELEMENTARY SCHOOL,Louisiana,Livingston Parish,-0.04565301314808515,0.25716471153915077,1
ALBANY MIDDLE SCHOOL,Louisiana,Livingston Parish,0.18445758609949453,0.8826897555240422,1
ALBANY UPPER ELEMENTARY SCHOOL,Louisiana,Livingston Parish,-0.6386303265937713,-0.1932133201299711,1
ALBERT & IOLA LEE DAVIS MALVERN EL,Texas,Collin County,0.08489049988659948,-0.0681083113329928,1
ALBERT C WILLIAMS EL,Texas,Hunt County,-0.4505591637471917,-0.7436753588366756,1
ALBERT CAMMON MIDDLE SCHOOL,Louisiana,St. Charles Parish,-0.5678270652868237,-0.29329732716755375,1
ALBERT PIKE ELEMENTARY SCHOOL,Arkansas,Sebastian County,-0.04565301314808515,0.13205970274217246,1
ALBERTO AND CELIA BARRERA EL,Texas,Starr County,0.08710310180244159,-0.9938853764306321,1
ALBION PUBLIC SCHOOL,Oklahoma,Pushmataha County,-1.0391112733611936,-0.9438433729118408,1
ALBRIGHT MIDDLE,Texas,Harris County,1.5075935317730778,2.4590128663659687,1
ALBUQUERQUE HIGH,New Mexico,Bernalillo County,2.5497290341347125,2.4590128663659687,1
ALBUQUERQUE INSTITUTE OF MATH & SCIENCE,New Mexico,Bernalillo County,-0.5368506384650341,-1.0189063781900278,0
ALCALDE ELEMENTARY,New Mexico,Rio Arriba County,-0.9638828082225618,-1.0189063781900278,1
ALCOTT EL,Texas,Harris County,-0.2868266219748754,-0.7436753588366756,1
ALCOTT MS,Oklahoma,Cleveland County,0.34819012787181086,0.13205970274217246,1
ALDINE EDUCATION CENTER,Texas,Harris County,-0.7404100147225084,-0.8437593658742583,0
ALDINE H S,Texas,Harris County,3.8529515625657167,3.1345799138696515,1
ALDINE J J A E P,Texas,Harris County,-1.224969834291931,-1.0189063781900278,0
ALDINE MIDDLE,Texas,Harris County,0.5185604753916535,0.2321437097797551,1
ALDINE NINTH GRADE,Texas,Harris County,0.5539621060451273,0.25716471153915077,1
ALDO LEOPOLD CHARTER,New Mexico,Grant County,-1.0413238752770357,-0.9188223711524451,1
ALDRIDGE EL,Texas,Collin County,-0.0921176533807695,-0.8187383641148626,0
ALEDO H S,Texas,Parker County,1.2841207382730244,-0.5184863430021146,0
ALEDO MIDDLE,Texas,Parker County,0.4654580294114428,-0.6936333553178843,0
ALEX ES,Oklahoma,Grady County,-0.7448352185541927,-0.01806630781420149,1
ALEX HS,Oklahoma,Grady County,-1.0125600503710883,-0.7686963605960713,0
ALEX SANGER PREPARATORY SCHOOL,Texas,Dallas County,0.014087238579651884,-0.5935493482803016,1
ALEX W SPENCE TALENTED/GIFTED ACADEMY,Texas,Dallas County,1.3239475727581824,0.38226972033612905,1
ALEXANDER EL,Texas,Harris County,0.5871511347827589,0.7075427432082726,1
ALEXANDER ES,Oklahoma,Ottawa County,-0.17398392426692766,-0.09312931309238846,1
ALEXANDER LEARNING CENTER,Louisiana,Caddo Parish,-0.831126693272035,-0.9188223711524451,1
ALEXANDER MIDDLE,Texas,Brazoria County,0.14905595544602074,-0.29329732716755375,0
ALEXANDRIA MIDDLE MAGNET SCHOOL,Louisiana,Rapides Parish,0.11807952862423117,-0.1431713166111798,1
ALEXANDRIA SENIOR HIGH SCHOOL,Louisiana,Rapides Parish,1.4478532800453408,1.2079627783961857,0
ALFONSO BORREGO SR EL,Texas,El Paso County,0.03400065582223089,-1.0189063781900278,1
ALFONSO RAMIREZ EL,Texas,Hidalgo County,-0.052290818895611484,-1.0189063781900278,1
ALFRED M. BARBE HIGH SCHOOL,Louisiana,Calcasieu Parish,2.9612729904813455,1.0828577695992074,0
ALFRED SORENSEN EL,Texas,Hidalgo County,0.3924421661886531,-1.0189063781900278,0
ALGODONES ELEMENTARY,New Mexico,Sandoval County,-0.8222762856086666,-1.0189063781900278,1
ALICE BIRNEY ELEMENTARY SCHOOL,Louisiana,Jefferson Parish,0.06055187881233624,0.08201769922338115,1
ALICE CARLSON APPLIED LRN CTR,Texas,Tarrant County,-0.36869289286103357,-0.5935493482803016,0
ALICE D CONTRERAS,Texas,Tarrant County,0.3570405355351793,0.13205970274217246,1
ALICE H S,Texas,Jim Wells County,1.9235626919513948,1.8835298258998687,1
ALICE JOHNSON J H,Texas,Harris County,1.0849865658472342,2.4339918646065732,1
ALICE KING COMMUNITY SCHOOL,New Mexico,Bernalillo County,-0.5058742116432445,-0.21823432188936676,0
ALICE MOORE ALEXANDER,Texas,Denton County,0.10037871329749426,0.18210170626096378,1
ALICE N. BOUCHER ELEMENTARY SCHOOL,Louisiana,Lafayette Parish,0.44333201025302166,-0.5935493482803016,1
ALICE PONDER EL,Texas,Tarrant County,0.07161488839154681,-0.3183183289269494,1
ALICIA R CHACON,Texas,El Paso County,0.5097100677282851,2.659180880441134,1
ALIEF EARLY COLLEGE H S,Texas,Harris County,-0.377543300524402,0.08201769922338115,1
ALIEF ISD J J A E P,Texas,Harris County,-1.2094816208810362,-1.0189063781900278,0
ALIEF LEARNING CTR (6-12),Texas,Harris County,-0.7868746549551928,-0.7686963605960713,0
ALIEF LEARNING CTR (K-6),Texas,Harris County,-1.1895682036384572,-0.9938853764306321,0
ALIEF MIDDLE,Texas,Harris County,0.8371751512729176,0.03197569570458982,1
ALIEF MONTESSORI COMMUNITY SCHOOL,Texas,Harris County,-0.5700396672026657,0.25716471153915077,1
ALINE-CLEO ES,Oklahoma,Major County,-0.9904340312126672,-0.8187383641148626,1
ALINE-CLEO HS,Oklahoma,Alfalfa County,-1.1386783595740886,-0.7686963605960713,0
ALKEK EL,Texas,Bandera County,0.11365432479254695,-0.1431713166111798,1
ALLEMANDS ELEMENTARY SCHOOL,Louisiana,St. Charles Parish,-0.6386303265937713,-0.24325532364876243,1
ALLEN & WILLIAM ARNOLD EL,Texas,Hidalgo County,0.2552608474064421,-1.0189063781900278,1
ALLEN EL,Texas,Denton County,0.13135514011928384,-0.7436753588366756,0
ALLEN EL,Texas,Bexar County,0.14684335353017863,-0.09312931309238846,1
ALLEN EL,Texas,Nueces County,-0.3200156507125071,-0.44342333772392767,1
ALLEN ELLENDER SCHOOL,Louisiana,Jefferson Parish,0.00966203474796766,0.1570807045015681,1
ALLEN ES,Oklahoma,Pontotoc County,-0.5036616097274024,0.08201769922338115,1
ALLEN H S,Texas,Collin County,7.948477708789467,2.283865854050199,0
ALLEN HS,Oklahoma,Pontotoc County,-0.968308012054246,-0.5435073447615103,0
ALLEN-BOWDEN PUBLIC SCHOOL,Oklahoma,Creek County,-0.4107323292620337,-0.4684443394833233,1
ALLIENE MULLENDORE EL,Texas,Tarrant County,-0.29788963155408593,-0.09312931309238846,1
ALLISON EL,Texas,Travis County,-0.11645627445503275,-0.3183183289269494,1
ALMA D'ARTE CHARTER,New Mexico,DoÃƒÂ±a Ana County,-0.8090006741136139,-0.7186543570772799,1
ALMA HIGH SCHOOL,Arkansas,Crawford County,1.140301613743287,1.4331517942307466,1
ALMA INTERMEDIATE SCHOOL,Arkansas,Crawford County,0.46103282557975855,1.1078787713586031,1
ALMA MIDDLE SCHOOL,Arkansas,Crawford County,0.5539621060451273,0.8326477520052509,1
ALMA PRIMARY SCHOOL,Arkansas,Crawford County,0.37031614703023197,0.8076267502458552,1
ALMA REDWINE ELEMENTARY,Louisiana,Rapides Parish,-0.6430555304254555,-0.8437593658742583,1
ALMA SPIKES ELEMENTARY SCHOOL,Arkansas,Randolph County,-0.18504693384613824,0.7575847467270639,1
ALMEDA EL,Texas,Harris County,0.45882022366391645,0.3572487185767334,1
ALMOR WEST ES,Oklahoma,Comanche County,-0.4085197273461916,0.08201769922338115,0
ALOE EL,Texas,Victoria County,-0.1452200993609802,0.4072907220955247,1
ALONSO S PERALES EL,Texas,Bexar County,0.11807952862423117,-1.0189063781900278,1
ALPENA ELEMENTARY SCHOOL,Arkansas,Boone County,-0.47047258098977074,0.45733272561431604,1
ALPENA HIGH SCHOOL,Arkansas,Boone County,-0.7027957821531925,-0.24325532364876243,1
ALPHA,Texas,Montgomery County,-1.0457490791087198,-0.8938013693930495,1
ALPINE EL,Texas,Brewster County,-0.16955872043524345,0.5073747291331073,1
ALPINE H S,Texas,Brewster County,-0.5855278806135605,0.08201769922338115,1
ALPINE MIDDLE,Texas,Brewster County,-0.5080868135590866,0.05699669746398548,1
ALTA LOMA EL,Texas,Tom Green County,-0.45277176566303384,0.30720671505794206,1
ALTA VISTA EL,Texas,McLennan County,-0.10539326487582218,0.08201769922338115,1
ALTA VISTA EL,Texas,El Paso County,-0.3355038641234019,-0.6686123535584886,1
ALTA VISTA ELEMENTARY,New Mexico,Taos County,-1.0103474484552462,-1.0189063781900278,1
ALTA VISTA INTERMEDIATE,New Mexico,Taos County,-1.047961681024562,-1.0189063781900278,1
ALTER DISCIPLINE CAMPUS,Texas,Tarrant County,-1.1541665729849835,-0.9188223711524451,0
ALTER ED CTR,Texas,Ector County,-1.1187649423315096,-0.9938853764306321,0
ALTER ED PROG,Texas,Tarrant County,-1.163016980648352,-0.8938013693930495,1
ALTER H S,Texas,Bexar County,-1.0346860695295095,-0.8687803676336538,0
ALTER LEARNING CTR,Texas,Johnson County,-1.2139068247127205,-1.0189063781900278,1
ALTER MIDDLE,Texas,Bexar County,-1.1364657576582466,-1.0189063781900278,0
ALTER SCH,Texas,Gillespie County,-1.20284381513351,-1.0189063781900278,1
ALTER SCHOOL,Texas,Wood County,-1.222757232376089,-1.0189063781900278,0
ALTERNATIVE CENTER,Texas,Bexar County,-1.1519539710691413,-1.0189063781900278,1
ALTERNATIVE H S,Texas,Bexar County,-0.9240559737374038,-0.7686963605960713,0
ALTERNATIVE LEARNING CENTER,Texas,Travis County,-0.8975047507472984,-0.7937173623554669,0
ALTERNATIVE LEARNING CENTER,Texas,Fort Bend County,-1.1497413691532992,-0.9438433729118408,0
ALTERNATIVE MIDDLE,Texas,Bexar County,-1.1563791749008256,-0.9438433729118408,0
ALTERNATIVE MIDDLE SOUTH,Texas,Bexar County,-1.1519539710691413,-0.9938853764306321,0
ALTERNATIVE SCHOOL,Texas,Bexar County,-1.1608043787325097,-1.0189063781900278,1
ALTERNATIVE SCHOOL,Texas,Chambers County,-1.2139068247127205,-1.0189063781900278,0
ALTERNATIVE SCHOOL,Texas,Wilson County,-1.2116942227968783,-1.0189063781900278,0
ALTO BONITO EL,Texas,Starr County,0.13578034395096805,-1.0189063781900278,1
ALTO EL,Texas,Cherokee County,-0.5877404825294027,-0.6185703500396973,1
ALTO H S,Texas,Cherokee County,-0.8267014894403508,-0.8687803676336538,1
ALTO MIDDLE,Texas,Cherokee County,-0.7868746549551928,-0.6686123535584886,1
ALTON BOWEN EL,Texas,Brazos County,-0.3532046794501388,-0.493465341242719,1
ALTON BOYD EL,Texas,Collin County,0.41678078726291634,0.43231172385492034,1
ALTON EL,Texas,Washington County,-0.160708312771875,0.006954693945194166,1
ALTON EL,Texas,Hidalgo County,-0.05007821697976937,-1.0189063781900278,1
ALTON ELEMENTARY SCHOOL,Louisiana,St. Tammany Parish,-0.7337722089749821,-0.6185703500396973,1
ALTON MEMORIAL J H,Texas,Hidalgo County,0.7199072497332857,-1.0189063781900278,1
ALTUS EARLY CHILDHOOD CENTER,Oklahoma,Jackson County,-0.49481120206403395,-0.418402335964532,1
ALTUS ES,Oklahoma,Jackson County,-0.2160233606679278,0.18210170626096378,1
ALTUS HS,Oklahoma,Jackson County,0.9168288202432338,1.8084668206216816,1
ALTUS INTERMEDIATE SCHOOL,Oklahoma,Jackson County,-0.06999163422234839,0.5073747291331073,1
ALTUS JHS,Oklahoma,Jackson County,-0.09433025529661163,0.3572487185767334,1
ALTUS PRIMARY SCHOOL,Oklahoma,Jackson County,-0.5191498231382972,-0.44342333772392767,1
ALVA HS,Oklahoma,Woods County,-0.6563311419205081,-0.5184863430021146,0
ALVA MS,Oklahoma,Woods County,-0.7359848108908242,-0.24325532364876243,1
ALVARADO EL-NORTH,Texas,Johnson County,-0.3310786602917176,-0.01806630781420149,1
ALVARADO EL-SOUTH,Texas,Johnson County,-0.3045274373016123,-0.09312931309238846,1
ALVARADO ELEMENTARY,New Mexico,Bernalillo County,-0.337716466039244,-0.3683603324457407,1
ALVARADO H S,Texas,Johnson County,1.0318841198670237,2.008634834696847,1
ALVARADO INT,Texas,Johnson County,0.35261533170349507,1.2830257836743728,1
ALVARADO J H,Texas,Johnson County,-0.11203107062334852,0.45733272561431604,1
ALVAREZ EL,Texas,Hidalgo County,-0.10096806104413796,-1.0189063781900278,1
ALVIN EL,Texas,Brazoria County,-0.00803878057876924,-0.29329732716755375,1
ALVIN H S,Texas,Brazoria County,4.162715830783613,3.1345799138696515,1
ALVIN J H,Texas,Brazoria County,0.45218241791639013,-0.01806630781420149,1
ALVIN PRI,Texas,Brazoria County,0.23977263399554735,-0.1431713166111798,1
ALVIS C STORY EL,Texas,Collin County,0.1269299362875996,-0.493465341242719,0
ALVIS ELEMENTARY,New Mexico,Union County,-0.751473024301719,-0.16819231837057544,1
ALVORD EL,Texas,Wise County,-0.48153559056898126,-0.5184863430021146,1
ALVORD H S,Texas,Wise County,-0.7868746549551928,-0.6686123535584886,0
ALVORD MIDDLE,Texas,Wise County,-0.8554653143462982,-0.6936333553178843,0
AMADOR R RODRIGUEZ JUVENILE BOOT CAMP,Texas,Cameron County,-1.1917808055542993,-1.0189063781900278,1
AMANDA GARZA-PENA EL,Texas,Hidalgo County,0.07161488839154681,-1.0189063781900278,1
AMANDA GIST ELEMENTARY SCHOOL,Arkansas,Baxter County,-0.397456717766981,0.7075427432082726,1
AMANDA ROCHELL EL,Texas,Rockwall County,0.03842585965391512,0.5824377344112943,1
AMARILLO AREA CTR FOR ADVANCED LRN,Texas,Potter County,-1.205056417049352,-1.0189063781900278,0
AMARILLO COLLEGIATE ACADEMY,Texas,Randall County,-0.7182839955640873,-0.8187383641148626,1
AMARILLO H S,Texas,Randall County,3.483447042620084,0.9327317590428336,0
AMBASSADORS PREPARATORY ACADEMY,Texas,Galveston County,-0.48817339631650764,-0.21823432188936676,1
AMBER-POCASSET ES,Oklahoma,Grady County,-0.6585437438363503,-0.21823432188936676,1
AMBER-POCASSET HS,Oklahoma,Grady County,-0.9815836235492986,-0.7937173623554669,0
AMBER-POCASSET JHS,Oklahoma,Grady County,-0.968308012054246,-0.6686123535584886,0
AMBOY ELEMENTARY SCHOOL,Arkansas,Pulaski County,-0.3620550871135072,-0.4684443394833233,1
AMELIA EL,Texas,Jefferson County,0.233134828248021,0.7075427432082726,1
AMERICAS H S,Texas,El Paso County,4.105188180971718,5.761785098606196,1
AMHERST SCHOOL,Texas,Lamb County,-0.870953527757193,-1.0189063781900278,1
AMI KIDS RIO GRANDE VALLEY (FKA RGMI),Texas,Cameron County,-1.1939934074701415,-1.0189063781900278,0
AMIGOS POR VIDA-FRIENDS FOR LIFE CHARTER SCHOOL,Texas,Harris County,-0.09875545912829585,-0.9438433729118408,1
AMITE ELEMENTARY MAGNET SCHOOL,Louisiana,Tangipahoa Parish,0.1446307516143365,-0.16819231837057544,1
AMITE HIGH MAGNET,Louisiana,Tangipahoa Parish,-0.1076058667916643,-0.3683603324457407,1
