School Name,State,County,total_students,reduced_price,title_I
AFTON HS,Oklahoma,Ottawa County,-0.9062080638197444,-0.7200264185086729,1
AGNES COTTON ACADEMY,Texas,Bexar County,-0.23028040780944609,0.12700442484486907,1
AGNEW MIDDLE,Texas,Dallas County,0.737879997169001,1.4318897781192446,1
AGRA ES,Oklahoma,Lincoln County,-0.5314362941506681,-0.7658118695007563,1
AGRA HS,Oklahoma,Lincoln County,-1.00436257492355,-0.9718463989651314,1
AGUA DULCE EL,Texas,Nueces County,-0.8214382587755485,-0.6513482420205479,1
AGUA DULCE H S,Texas,Nueces County,-0.7723610032236458,-0.7658118695007563,1
AHLF JUNIOR HIGH SCHOOL,Arkansas,White County,0.15787606791924005,0.42460985629341086,0
AIDA C ESCOBAR EL,Texas,Hidalgo County,0.10210645933753228,-1.063417300949298,1
AIKEN EL,Texas,Cameron County,0.766880193631489,-1.063417300949298,1
AIKIN EL,Texas,Dallas County,0.10433724368080059,-0.10192283011554767,1
AIKIN EL,Texas,Lamar County,1.1416519633005653,1.4318897781192446,1
AIKMAN EL,Texas,Deaf Smith County,-0.308357859823837,-0.05613737912346433,1
AIM CENTER H S,Texas,Orange County,-1.147132772892722,-1.063417300949298,1
AIRLINE HIGH SCHOOL,Louisiana,Bossier Parish,1.9491958955636939,-0.010351928131380979,0
AIRPORT EL,Texas,Hidalgo County,0.637494701721927,-1.063417300949298,1
AKIN EL,Texas,Hale County,-0.573821196672766,0.05832624835674405,1
AKINS H S,Texas,Travis County,4.608290832739521,7.612925662050497,1
ALAMEDA ELEMENTARY,New Mexico,DoÃƒÂ±a Ana County,-0.22804962346617777,-0.1706010066036727,1
ALAMEDA ELEMENTARY,New Mexico,Bernalillo County,-0.5002053133449117,-0.2621719085878394,1
ALAMO EL,Texas,Harris County,0.09764489065099566,0.6077516602617442,1
ALAMO HEIGHTS H S,Texas,Bexar County,2.207966879382818,-0.39952826156408944,0
ALAMO HEIGHTS J H,Texas,Bexar County,1.117113335524614,0.012540797364660697,0
ALAMO J H,Texas,Midland County,0.4233394047681691,0.7908934642300777,1
ALAMO MIDDLE,Texas,Hidalgo County,1.3312686324783718,-1.063417300949298,1
ALAMOGORDO HIGH,New Mexico,Otero County,2.531430609156723,2.3475987979609116,1
ALAMOSA ELEMENTARY,New Mexico,Bernalillo County,0.3586466588133881,-1.063417300949298,1
ALAN B SHEPARD MIDDLE,Texas,Bexar County,-0.03843295428837133,-1.063417300949298,1
ALBA-GOLDEN EL,Texas,Wood County,-0.3328964875997884,0.3101462288132025,1
ALBA-GOLDEN H S,Texas,Wood County,-0.17897236791427493,0.05832624835674405,1
ALBANY HIGH SCHOOL,Louisiana,Livingston Parish,-0.06743315075085937,0.3788244053013275,1
ALBANY JR-SR H S,Texas,Shackelford County,-0.6429755113140837,-0.7658118695007563,1
ALBANY LOWER ELEMENTARY SCHOOL,Louisiana,Livingston Parish,-0.071894719437396,0.6077516602617442,1
ALBANY MIDDLE SCHOOL,Louisiana,Livingston Parish,0.21364567650094785,1.3632116016311195,1
ALBANY UPPER ELEMENTARY SCHOOL,Louisiana,Livingston Parish,-0.544821000210278,-0.1706010066036727,1
ALBERT & IOLA LEE DAVIS MALVERN EL,Texas,Collin County,0.11772194974041046,0.3788244053013275,1
ALBERT C WILLIAMS EL,Texas,Hunt County,-0.4154355083007159,-0.3766355360680478,1
ALBERT CAMMON MIDDLE SCHOOL,Louisiana,St. Charles Parish,-0.5894366870756442,-0.4453137125561728,1
ALBERT PIKE ELEMENTARY SCHOOL,Arkansas,Sebastian County,-0.24366511386905595,-0.21638645759575606,1
ALBERTO AND CELIA BARRERA EL,Texas,Starr County,-0.00274040479607835,-0.8802754969809646,1
